machine_name,node_id,timestamp,voltage_l1,voltage_l2,voltage_l3,current_l1,current_l2,current_l3,active_power_kw,kwh,kvarh,pf,temperature,vibration,co2_ppm
JMS Industrial,TX-JMS,2026-03-12T10:08:14.187Z,398.2,404.3,399.3,15.03,16.71,17.08,19.56,655.228,65.523,0.93,46.3,1.46,470
EBOOT CNC,TX-EBOOT,2026-03-12T10:08:14.187Z,402.9,396.0,404.8,15.16,15.85,19.49,20.27,619.111,61.911,0.85,48.8,1.87,473
SARA Mill,TX-SARA,2026-03-12T10:08:14.187Z,400.9,402.2,396.0,15.15,16.17,19.61,20.34,686.135,68.614,0.91,40.7,1.30,445
Compressor Array,D-003,2026-03-12T10:08:14.187Z,404.1,398.6,395.5,15.65,15.75,17.56,19.55,579.743,57.974,0.90,54.7,1.42,461
JMS Industrial,TX-JMS,2026-03-12T10:13:14.187Z,403.8,395.7,395.8,18.74,18.85,16.12,21.41,657.012,65.701,0.95,63.1,1.16,442
EBOOT CNC,TX-EBOOT,2026-03-12T10:13:14.187Z,399.9,398.4,404.4,15.19,19.24,15.34,19.94,620.773,62.077,0.91,50.6,1.05,414
SARA Mill,TX-SARA,2026-03-12T10:13:14.187Z,395.9,404.5,397.6,18.30,18.32,16.15,21.08,687.892,68.789,0.91,41.2,1.26,410
Compressor Array,D-003,2026-03-12T10:13:14.187Z,399.7,400.4,395.5,19.74,19.07,16.21,21.94,581.571,58.157,0.86,57.4,1.13,448
JMS Industrial,TX-JMS,2026-03-12T10:18:14.187Z,403.4,400.4,400.1,19.36,16.17,15.62,20.53,658.723,65.872,0.93,42.0,1.58,408
EBOOT CNC,TX-EBOOT,2026-03-12T10:18:14.187Z,397.1,396.7,401.9,19.74,15.26,15.01,19.93,622.433,62.243,0.92,45.1,1.11,410
SARA Mill,TX-SARA,2026-03-12T10:18:14.187Z,398.2,404.9,398.8,16.24,19.16,18.46,21.58,689.690,68.969,0.86,65.9,0.90,425
Compressor Array,D-003,2026-03-12T10:18:14.187Z,401.9,395.3,403.7,16.04,19.67,18.75,21.79,583.387,58.339,0.91,68.1,1.14,453
JMS Industrial,TX-JMS,2026-03-12T10:23:14.187Z,398.9,396.1,401.4,19.42,18.52,15.68,21.38,660.504,66.050,0.88,57.1,1.24,436
EBOOT CNC,TX-EBOOT,2026-03-12T10:23:14.187Z,399.8,402.9,399.0,17.23,18.42,17.12,21.14,624.195,62.420,0.91,62.9,0.63,486
SARA Mill,TX-SARA,2026-03-12T10:23:14.187Z,404.6,399.9,398.0,15.62,15.96,15.49,18.87,691.263,69.126,0.95,54.2,1.84,466
Compressor Array,D-003,2026-03-12T10:23:14.187Z,402.6,400.4,397.1,15.43,17.68,18.77,20.75,585.116,58.512,0.95,43.4,1.17,458
JMS Industrial,TX-JMS,2026-03-12T10:28:14.187Z,398.5,398.9,403.0,15.99,19.63,15.47,20.44,662.207,66.221,0.90,67.7,1.43,470
EBOOT CNC,TX-EBOOT,2026-03-12T10:28:14.187Z,395.2,396.3,402.7,16.36,16.37,19.19,20.68,625.919,62.592,0.92,57.5,1.93,444
SARA Mill,TX-SARA,2026-03-12T10:28:14.187Z,397.3,398.6,401.5,18.57,18.34,15.05,20.73,692.990,69.299,0.90,57.4,0.65,435
Compressor Array,D-003,2026-03-12T10:28:14.187Z,398.8,397.0,402.4,17.30,18.33,16.80,20.93,586.860,58.686,0.95,68.0,1.61,497
JMS Industrial,TX-JMS,2026-03-12T10:33:14.187Z,395.9,397.1,397.8,16.25,18.95,18.88,21.47,663.996,66.400,0.90,62.6,1.50,421
EBOOT CNC,TX-EBOOT,2026-03-12T10:33:14.187Z,403.2,402.6,396.5,16.37,15.85,15.48,19.12,627.512,62.751,0.95,66.1,1.16,442
SARA Mill,TX-SARA,2026-03-12T10:33:14.187Z,400.0,399.4,395.0,16.92,18.40,17.82,21.16,694.753,69.475,0.91,67.1,1.68,447
Compressor Array,D-003,2026-03-12T10:33:14.187Z,399.4,395.3,404.6,18.18,17.22,15.75,20.44,588.564,58.856,0.85,60.6,1.83,434
JMS Industrial,TX-JMS,2026-03-12T10:38:14.187Z,396.8,402.0,403.6,16.46,15.85,15.75,19.26,665.601,66.560,0.89,64.7,1.89,466
EBOOT CNC,TX-EBOOT,2026-03-12T10:38:14.187Z,402.3,399.6,403.4,16.60,16.61,17.89,20.53,629.223,62.922,0.89,66.0,1.64,415
SARA Mill,TX-SARA,2026-03-12T10:38:14.187Z,399.3,396.5,401.0,15.98,16.90,17.77,20.21,696.437,69.644,0.95,60.4,2.19,483
Compressor Array,D-003,2026-03-12T10:38:14.187Z,402.7,400.0,400.0,16.28,18.02,18.86,21.31,590.340,59.034,0.92,57.9,0.68,466
JMS Industrial,TX-JMS,2026-03-12T10:43:14.187Z,401.2,399.2,399.9,17.06,19.62,17.77,21.78,667.416,66.742,0.90,63.8,0.93,405
EBOOT CNC,TX-EBOOT,2026-03-12T10:43:14.187Z,403.2,402.5,399.5,19.47,16.56,16.80,21.22,630.992,63.099,0.92,57.9,0.28,469
SARA Mill,TX-SARA,2026-03-12T10:43:14.187Z,396.3,404.0,404.5,18.08,17.86,18.27,21.77,698.252,69.825,0.92,59.9,0.87,428
Compressor Array,D-003,2026-03-12T10:43:14.187Z,404.2,395.3,401.6,15.18,16.74,18.76,20.28,592.030,59.203,0.94,64.2,0.54,484
JMS Industrial,TX-JMS,2026-03-12T10:48:14.187Z,402.2,397.5,401.9,19.76,19.31,17.13,22.51,669.292,66.929,0.94,50.2,0.76,478
EBOOT CNC,TX-EBOOT,2026-03-12T10:48:14.187Z,395.3,398.4,399.1,16.18,17.23,18.47,20.63,632.711,63.271,0.89,68.9,2.02,490
SARA Mill,TX-SARA,2026-03-12T10:48:14.187Z,397.7,396.3,395.4,18.17,18.90,16.29,21.16,700.015,70.001,0.94,41.0,0.73,411
Compressor Array,D-003,2026-03-12T10:48:14.187Z,397.5,396.4,396.0,18.62,16.79,18.40,21.34,593.809,59.381,0.87,68.3,0.89,480
JMS Industrial,TX-JMS,2026-03-12T10:53:14.187Z,401.3,398.7,400.7,16.49,19.24,15.23,20.39,670.991,67.099,0.88,56.4,1.46,420
EBOOT CNC,TX-EBOOT,2026-03-12T10:53:14.187Z,402.4,402.6,400.1,15.81,17.37,17.18,20.23,634.397,63.440,0.86,49.7,1.06,500
SARA Mill,TX-SARA,2026-03-12T10:53:14.187Z,403.2,404.5,404.6,17.46,15.61,15.81,19.75,701.660,70.166,0.85,62.9,1.03,498
Compressor Array,D-003,2026-03-12T10:53:14.187Z,396.7,395.2,403.8,19.71,16.25,15.31,20.42,595.511,59.551,0.91,51.7,1.00,487
JMS Industrial,TX-JMS,2026-03-12T10:58:14.187Z,403.8,395.8,398.3,16.60,18.24,15.82,20.22,672.676,67.268,0.95,44.5,2.00,449
EBOOT CNC,TX-EBOOT,2026-03-12T10:58:14.187Z,397.2,403.5,399.8,19.75,19.61,19.32,23.48,636.354,63.635,0.86,65.9,2.19,498
SARA Mill,TX-SARA,2026-03-12T10:58:14.187Z,399.0,398.5,401.0,19.00,19.59,17.20,22.29,703.518,70.352,0.86,45.1,1.72,418
Compressor Array,D-003,2026-03-12T10:58:14.187Z,397.1,398.9,395.5,18.92,16.08,16.47,20.44,597.214,59.721,0.87,55.2,1.64,406
JMS Industrial,TX-JMS,2026-03-12T11:03:14.187Z,397.2,399.0,395.9,15.63,17.83,19.58,21.07,674.432,67.443,0.86,54.5,1.60,403
EBOOT CNC,TX-EBOOT,2026-03-12T11:03:14.187Z,397.6,397.1,403.0,15.83,16.42,19.64,20.72,638.081,63.808,0.90,50.6,1.79,461
SARA Mill,TX-SARA,2026-03-12T11:03:14.187Z,399.4,402.2,401.6,19.29,15.19,18.75,21.35,705.296,70.530,0.93,53.9,0.37,460
Compressor Array,D-003,2026-03-12T11:03:14.187Z,401.4,395.5,401.7,19.34,18.77,15.70,21.49,599.005,59.901,0.93,64.8,1.93,481
JMS Industrial,TX-JMS,2026-03-12T11:08:14.187Z,396.8,400.1,395.8,17.06,19.50,18.30,21.82,676.250,67.625,0.89,59.7,1.38,450
EBOOT CNC,TX-EBOOT,2026-03-12T11:08:14.187Z,399.9,399.5,395.2,17.33,18.72,19.39,22.08,639.920,63.992,0.88,59.9,0.34,468
SARA Mill,TX-SARA,2026-03-12T11:08:14.187Z,400.2,398.7,399.4,16.02,15.34,18.94,20.09,706.971,70.697,0.87,40.9,1.20,417
Compressor Array,D-003,2026-03-12T11:08:14.187Z,402.5,397.2,404.1,19.52,15.98,17.18,21.15,600.767,60.077,0.87,53.2,0.97,459
JMS Industrial,TX-JMS,2026-03-12T11:13:14.187Z,399.6,398.2,395.6,16.66,19.20,17.18,21.10,678.009,67.801,0.95,68.2,1.99,470
EBOOT CNC,TX-EBOOT,2026-03-12T11:13:14.187Z,400.2,397.9,397.2,16.47,17.59,18.23,20.83,641.656,64.166,0.88,69.1,1.76,452
SARA Mill,TX-SARA,2026-03-12T11:13:14.187Z,398.8,400.4,397.0,16.31,16.37,19.85,20.94,708.716,70.872,0.89,48.8,1.29,475
Compressor Array,D-003,2026-03-12T11:13:14.187Z,398.1,403.9,403.2,18.68,19.81,19.21,23.18,602.699,60.270,0.92,41.9,2.05,441
JMS Industrial,TX-JMS,2026-03-12T11:18:14.187Z,395.4,403.6,396.9,16.20,18.64,18.98,21.46,679.797,67.980,0.86,53.5,2.19,403
EBOOT CNC,TX-EBOOT,2026-03-12T11:18:14.187Z,402.0,395.4,400.7,17.63,19.04,18.97,22.22,643.508,64.351,0.92,49.3,1.50,402
SARA Mill,TX-SARA,2026-03-12T11:18:14.187Z,398.4,402.3,402.9,18.41,16.24,15.34,20.05,710.386,71.039,0.88,58.4,0.26,459
Compressor Array,D-003,2026-03-12T11:18:14.187Z,399.5,398.8,404.9,19.21,15.48,19.03,21.55,604.495,60.450,0.88,60.3,0.92,454
JMS Industrial,TX-JMS,2026-03-12T11:23:14.187Z,398.6,399.5,400.9,18.54,19.22,17.27,21.99,681.630,68.163,0.86,65.3,1.76,463
EBOOT CNC,TX-EBOOT,2026-03-12T11:23:14.187Z,403.4,400.3,403.1,16.33,15.52,16.81,19.57,645.139,64.514,0.86,45.7,2.19,440
SARA Mill,TX-SARA,2026-03-12T11:23:14.187Z,401.2,397.3,398.0,19.22,15.79,16.78,20.67,712.109,71.211,0.91,55.8,0.74,441
Compressor Array,D-003,2026-03-12T11:23:14.187Z,395.5,395.8,400.6,16.26,16.84,18.02,20.32,606.188,60.619,0.92,50.2,0.31,408
JMS Industrial,TX-JMS,2026-03-12T11:28:14.187Z,396.3,397.4,400.7,18.53,19.51,15.12,21.16,683.393,68.339,0.89,68.0,0.30,444
EBOOT CNC,TX-EBOOT,2026-03-12T11:28:14.187Z,401.5,403.4,396.5,15.38,19.33,19.26,21.61,646.940,64.694,0.92,50.8,1.96,488
SARA Mill,TX-SARA,2026-03-12T11:28:14.187Z,400.7,399.2,400.0,18.83,17.69,16.95,21.39,713.891,71.389,0.95,63.3,1.64,475
Compressor Array,D-003,2026-03-12T11:28:14.187Z,399.6,401.9,404.3,16.02,17.87,16.64,20.31,607.881,60.788,0.95,42.8,1.44,450
JMS Industrial,TX-JMS,2026-03-12T11:33:14.187Z,399.3,403.3,399.2,17.29,19.87,15.39,21.06,685.148,68.515,0.92,66.1,1.35,450
EBOOT CNC,TX-EBOOT,2026-03-12T11:33:14.187Z,400.6,400.4,401.9,19.53,17.97,17.64,22.11,648.782,64.878,0.86,54.3,2.12,474
SARA Mill,TX-SARA,2026-03-12T11:33:14.187Z,396.4,404.1,401.6,19.15,17.78,18.75,22.31,715.750,71.575,0.92,61.4,1.07,450
Compressor Array,D-003,2026-03-12T11:33:14.187Z,395.4,401.1,404.9,19.13,19.16,19.11,22.99,609.796,60.980,0.90,41.2,1.69,412
JMS Industrial,TX-JMS,2026-03-12T11:38:14.187Z,399.4,396.1,395.0,17.19,16.80,18.12,20.68,686.871,68.687,0.91,51.4,0.75,420
EBOOT CNC,TX-EBOOT,2026-03-12T11:38:14.187Z,401.4,401.8,395.7,19.34,17.23,15.61,20.86,650.521,65.052,0.89,57.6,0.75,418
SARA Mill,TX-SARA,2026-03-12T11:38:14.187Z,403.8,404.0,401.2,18.22,17.85,15.55,20.80,717.483,71.748,0.91,58.5,0.75,432
Compressor Array,D-003,2026-03-12T11:38:14.187Z,401.9,395.6,397.2,17.50,16.20,15.56,19.62,611.431,61.143,0.86,62.2,0.94,437
JMS Industrial,TX-JMS,2026-03-12T11:43:14.187Z,401.1,403.2,401.1,15.14,18.52,18.52,20.97,688.618,68.862,0.88,52.9,0.77,461
EBOOT CNC,TX-EBOOT,2026-03-12T11:43:14.187Z,403.3,404.8,400.5,16.13,15.12,16.72,19.32,652.131,65.213,0.92,60.6,0.60,468
SARA Mill,TX-SARA,2026-03-12T11:43:14.187Z,400.7,399.3,400.1,19.56,17.18,17.40,21.66,719.288,71.929,0.92,59.3,0.89,402
Compressor Array,D-003,2026-03-12T11:43:14.187Z,400.3,397.0,395.5,19.36,18.29,17.35,21.87,613.254,61.325,0.90,62.4,1.31,432
JMS Industrial,TX-JMS,2026-03-12T11:48:14.187Z,401.6,399.4,396.7,18.24,19.59,15.66,21.36,690.398,69.040,0.91,47.8,1.16,498
EBOOT CNC,TX-EBOOT,2026-03-12T11:48:14.187Z,397.2,400.9,400.9,15.79,19.98,18.14,21.55,653.927,65.393,0.91,55.6,1.31,422
SARA Mill,TX-SARA,2026-03-12T11:48:14.187Z,396.6,404.4,397.5,17.90,19.05,17.54,21.77,721.103,72.110,0.86,52.6,2.19,431
Compressor Array,D-003,2026-03-12T11:48:14.187Z,398.8,402.0,400.0,15.26,18.75,15.98,20.01,614.922,61.492,0.90,52.8,0.85,423
JMS Industrial,TX-JMS,2026-03-12T11:53:14.187Z,396.9,395.6,402.9,19.97,17.95,17.14,21.93,692.226,69.223,0.86,51.6,0.58,454
EBOOT CNC,TX-EBOOT,2026-03-12T11:53:14.187Z,396.6,402.3,396.6,19.30,18.06,18.04,22.07,655.766,65.577,0.86,59.9,0.63,455
SARA Mill,TX-SARA,2026-03-12T11:53:14.187Z,398.2,397.4,403.7,19.58,16.50,18.50,21.82,722.921,72.292,0.95,59.7,0.40,419
Compressor Array,D-003,2026-03-12T11:53:14.187Z,403.9,402.7,403.2,19.32,15.59,18.37,21.49,616.713,61.671,0.88,43.1,0.28,487
JMS Industrial,TX-JMS,2026-03-12T11:58:14.187Z,395.0,401.2,396.5,19.74,16.24,17.86,21.40,694.009,69.401,0.88,54.0,0.93,459
EBOOT CNC,TX-EBOOT,2026-03-12T11:58:14.187Z,399.3,404.9,395.6,18.89,15.38,15.18,19.78,657.414,65.741,0.86,54.3,0.64,402
SARA Mill,TX-SARA,2026-03-12T11:58:14.187Z,400.1,404.7,404.8,19.52,15.33,15.82,20.41,724.622,72.462,0.92,45.4,0.20,461
Compressor Array,D-003,2026-03-12T11:58:14.187Z,402.4,401.8,400.2,15.42,19.03,18.48,21.25,618.483,61.848,0.88,41.9,1.17,424
JMS Industrial,TX-JMS,2026-03-12T12:03:14.187Z,396.7,401.1,403.8,18.44,18.29,16.66,21.38,695.791,69.579,0.95,40.7,0.42,429
EBOOT CNC,TX-EBOOT,2026-03-12T12:03:14.187Z,397.2,399.6,402.7,18.04,15.65,18.27,20.78,659.146,65.915,0.85,47.9,0.94,459
SARA Mill,TX-SARA,2026-03-12T12:03:14.187Z,403.8,403.7,404.0,16.42,18.23,17.89,21.22,726.391,72.639,0.92,45.2,1.90,488
Compressor Array,D-003,2026-03-12T12:03:14.187Z,398.0,397.5,399.8,16.27,19.68,19.36,22.04,620.320,62.032,0.87,69.9,2.03,473
JMS Industrial,TX-JMS,2026-03-12T12:08:14.187Z,402.9,399.3,398.9,16.02,15.53,19.69,20.51,697.500,69.750,0.91,67.9,0.32,489
EBOOT CNC,TX-EBOOT,2026-03-12T12:08:14.187Z,400.5,397.1,398.0,16.44,19.68,18.89,21.92,660.973,66.097,0.86,62.0,1.05,494
SARA Mill,TX-SARA,2026-03-12T12:08:14.187Z,396.9,398.1,399.5,15.80,18.36,15.98,19.96,728.054,72.805,0.92,57.6,1.72,409
Compressor Array,D-003,2026-03-12T12:08:14.187Z,402.9,398.9,401.0,17.39,19.14,17.40,21.62,622.122,62.212,0.87,55.4,0.50,474
JMS Industrial,TX-JMS,2026-03-12T12:13:14.187Z,403.3,396.5,400.7,17.56,15.78,15.17,19.42,699.118,69.912,0.90,41.7,1.31,492
EBOOT CNC,TX-EBOOT,2026-03-12T12:13:14.187Z,401.6,396.5,404.6,17.37,19.17,15.66,20.91,662.715,66.272,0.92,50.8,1.33,414
SARA Mill,TX-SARA,2026-03-12T12:13:14.187Z,402.5,404.5,398.2,19.68,19.59,16.76,22.52,729.931,72.993,0.94,69.3,1.59,469
Compressor Array,D-003,2026-03-12T12:13:14.187Z,401.9,398.6,397.6,15.31,18.66,18.21,20.83,623.858,62.386,0.90,44.9,1.63,452
JMS Industrial,TX-JMS,2026-03-12T12:18:14.187Z,401.5,395.5,398.4,15.39,17.87,15.82,19.55,700.747,70.075,0.95,53.6,0.59,484
EBOOT CNC,TX-EBOOT,2026-03-12T12:18:14.187Z,395.1,403.1,395.9,17.79,16.57,19.52,21.43,664.502,66.450,0.87,52.5,1.10,440
SARA Mill,TX-SARA,2026-03-12T12:18:14.187Z,401.9,403.1,400.7,15.93,17.45,16.77,20.16,731.611,73.161,0.91,50.3,0.67,416
Compressor Array,D-003,2026-03-12T12:18:14.187Z,398.3,402.5,395.5,17.97,15.93,19.09,21.12,625.618,62.562,0.85,51.2,1.05,457
JMS Industrial,TX-JMS,2026-03-12T12:23:14.187Z,396.7,396.7,402.1,16.25,16.83,17.47,20.15,702.426,70.243,0.87,49.4,0.99,439
EBOOT CNC,TX-EBOOT,2026-03-12T12:23:14.187Z,401.9,401.8,404.3,19.11,18.21,17.01,21.87,666.324,66.632,0.86,64.1,1.62,473
SARA Mill,TX-SARA,2026-03-12T12:23:14.187Z,404.2,401.5,402.3,18.63,18.51,17.73,22.09,733.452,73.345,0.90,43.4,1.37,413
Compressor Array,D-003,2026-03-12T12:23:14.187Z,402.3,397.9,397.1,17.75,16.80,17.37,20.72,627.345,62.735,0.91,47.4,0.36,489
JMS Industrial,TX-JMS,2026-03-12T12:28:14.187Z,401.1,401.0,404.0,19.77,16.53,18.39,21.99,704.259,70.426,0.87,51.8,0.23,496
EBOOT CNC,TX-EBOOT,2026-03-12T12:28:14.187Z,398.8,395.4,403.5,18.44,18.57,17.83,21.89,668.149,66.815,0.88,44.5,0.32,431
SARA Mill,TX-SARA,2026-03-12T12:28:14.187Z,395.7,401.4,395.8,17.68,18.62,17.32,21.32,735.229,73.523,0.91,58.7,1.92,415
Compressor Array,D-003,2026-03-12T12:28:14.187Z,395.6,399.7,404.3,16.08,19.93,17.24,21.30,629.120,62.912,0.88,49.8,2.18,446
JMS Industrial,TX-JMS,2026-03-12T12:33:14.187Z,395.5,404.6,401.6,18.11,15.83,18.72,21.09,706.016,70.602,0.93,49.1,1.29,412
EBOOT CNC,TX-EBOOT,2026-03-12T12:33:14.187Z,396.9,404.5,399.2,15.40,18.60,17.90,20.78,669.880,66.988,0.89,59.6,0.62,497
SARA Mill,TX-SARA,2026-03-12T12:33:14.187Z,402.1,403.5,395.6,15.46,16.14,19.50,20.44,736.933,73.693,0.88,44.2,1.16,435
Compressor Array,D-003,2026-03-12T12:33:14.187Z,397.8,403.8,395.4,16.76,19.73,16.38,21.11,630.879,63.088,0.93,43.4,2.09,475
JMS Industrial,TX-JMS,2026-03-12T12:38:14.187Z,398.1,395.4,403.3,17.91,15.19,19.32,20.93,707.760,70.776,0.88,41.6,1.92,425
EBOOT CNC,TX-EBOOT,2026-03-12T12:38:14.187Z,395.8,401.6,396.1,16.69,16.69,19.90,21.19,671.646,67.165,0.87,46.7,0.61,428
SARA Mill,TX-SARA,2026-03-12T12:38:14.187Z,396.4,398.3,398.5,17.24,19.57,18.92,22.17,738.780,73.878,0.90,68.0,1.01,450
Compressor Array,D-003,2026-03-12T12:38:14.187Z,404.6,395.1,397.7,15.24,15.88,15.43,18.58,632.428,63.243,0.93,57.8,1.74,479
JMS Industrial,TX-JMS,2026-03-12T12:43:14.187Z,395.7,396.7,400.1,19.66,19.44,16.21,21.97,709.591,70.959,0.86,67.6,1.94,463
EBOOT CNC,TX-EBOOT,2026-03-12T12:43:14.187Z,395.9,395.5,400.7,16.81,15.80,18.26,20.22,673.331,67.333,0.86,45.9,0.32,463
SARA Mill,TX-SARA,2026-03-12T12:43:14.187Z,397.4,398.8,397.1,15.21,18.49,17.71,20.45,740.485,74.048,0.87,53.6,0.31,427
Compressor Array,D-003,2026-03-12T12:43:14.187Z,399.3,399.1,402.0,17.53,17.32,16.40,20.51,634.136,63.414,0.88,56.6,1.76,492
JMS Industrial,TX-JMS,2026-03-12T12:48:14.187Z,401.6,402.4,404.1,18.14,15.19,18.40,20.83,711.327,71.133,0.93,57.9,0.91,452
EBOOT CNC,TX-EBOOT,2026-03-12T12:48:14.187Z,399.3,395.6,399.8,17.82,15.28,18.45,20.53,675.042,67.504,0.88,42.7,1.14,497
SARA Mill,TX-SARA,2026-03-12T12:48:14.187Z,402.8,401.1,397.8,15.30,15.13,16.85,18.93,742.062,74.206,0.93,42.8,2.02,490
Compressor Array,D-003,2026-03-12T12:48:14.187Z,399.8,402.4,397.3,16.21,15.72,15.75,19.07,635.725,63.573,0.89,43.5,1.90,444
JMS Industrial,TX-JMS,2026-03-12T12:53:14.187Z,401.8,400.7,401.5,19.23,15.64,17.83,21.16,713.090,71.309,0.93,54.1,1.82,418
EBOOT CNC,TX-EBOOT,2026-03-12T12:53:14.187Z,400.8,401.8,402.1,17.19,17.89,17.75,21.22,676.811,67.681,0.86,64.6,1.37,490
SARA Mill,TX-SARA,2026-03-12T12:53:14.187Z,403.4,396.1,403.6,18.49,16.32,17.14,20.84,743.799,74.380,0.88,42.8,1.60,471
Compressor Array,D-003,2026-03-12T12:53:14.187Z,404.2,395.5,396.8,15.58,16.85,19.56,20.73,637.453,63.745,0.85,45.5,1.93,408
JMS Industrial,TX-JMS,2026-03-12T12:58:14.187Z,399.2,395.7,395.6,18.77,18.30,16.08,21.10,714.848,71.485,0.85,52.9,1.84,478
EBOOT CNC,TX-EBOOT,2026-03-12T12:58:14.187Z,403.1,395.0,395.3,19.26,18.39,19.08,22.57,678.692,67.869,0.94,44.3,1.73,448
SARA Mill,TX-SARA,2026-03-12T12:58:14.187Z,404.5,403.7,403.5,16.44,18.26,16.97,20.87,745.538,74.554,0.92,49.3,1.25,489
Compressor Array,D-003,2026-03-12T12:58:14.187Z,403.6,400.7,398.6,19.76,15.76,15.85,20.61,639.170,63.917,0.89,41.8,1.79,410
JMS Industrial,TX-JMS,2026-03-12T13:03:14.187Z,401.4,399.6,403.7,19.30,17.46,16.86,21.53,716.642,71.664,0.88,60.8,1.38,446
EBOOT CNC,TX-EBOOT,2026-03-12T13:03:14.187Z,403.6,396.0,402.8,16.06,18.75,16.74,20.65,680.412,68.041,0.85,62.9,1.39,410
SARA Mill,TX-SARA,2026-03-12T13:03:14.187Z,400.6,395.5,396.6,18.69,16.92,16.79,20.84,747.275,74.727,0.88,61.8,0.84,461
Compressor Array,D-003,2026-03-12T13:03:14.187Z,396.0,404.2,399.8,18.72,16.95,18.66,21.73,640.980,64.098,0.87,44.7,1.30,448
JMS Industrial,TX-JMS,2026-03-12T13:08:14.187Z,399.1,404.4,403.1,15.21,18.43,19.50,21.39,718.425,71.842,0.93,49.2,1.09,489
EBOOT CNC,TX-EBOOT,2026-03-12T13:08:14.187Z,397.1,402.5,404.0,17.07,17.03,15.09,19.73,682.056,68.206,0.89,59.6,1.88,414
SARA Mill,TX-SARA,2026-03-12T13:08:14.187Z,400.6,400.5,395.7,19.25,18.05,19.09,22.49,749.149,74.915,0.92,42.3,0.24,484
Compressor Array,D-003,2026-03-12T13:08:14.187Z,401.3,399.4,397.5,19.55,16.72,16.92,21.25,642.751,64.275,0.86,70.0,1.71,414
JMS Industrial,TX-JMS,2026-03-12T13:13:14.187Z,396.3,397.3,397.8,17.72,15.85,19.79,21.19,720.191,72.019,0.94,51.6,1.07,423
EBOOT CNC,TX-EBOOT,2026-03-12T13:13:14.187Z,401.8,400.4,401.7,17.13,18.03,18.13,21.39,683.838,68.384,0.94,40.9,1.65,420
SARA Mill,TX-SARA,2026-03-12T13:13:14.187Z,395.5,397.1,395.7,16.09,15.96,16.38,19.18,750.748,75.075,0.93,56.5,1.59,461
Compressor Array,D-003,2026-03-12T13:13:14.187Z,395.7,398.3,402.6,15.05,17.65,16.32,19.56,644.380,64.438,0.94,45.1,0.37,403
JMS Industrial,TX-JMS,2026-03-12T13:18:14.187Z,402.3,399.7,404.9,17.31,17.99,18.43,21.62,721.992,72.199,0.89,44.9,1.05,445
EBOOT CNC,TX-EBOOT,2026-03-12T13:18:14.187Z,396.2,396.8,395.4,17.31,15.05,17.60,19.79,685.488,68.549,0.94,50.0,1.91,482
SARA Mill,TX-SARA,2026-03-12T13:18:14.187Z,399.5,395.6,400.5,18.68,15.47,19.38,21.34,752.527,75.253,0.87,42.5,1.73,448
Compressor Array,D-003,2026-03-12T13:18:14.187Z,398.1,401.9,398.9,15.66,18.35,18.07,20.82,646.115,64.612,0.95,60.6,2.18,410
JMS Industrial,TX-JMS,2026-03-12T13:23:14.187Z,396.0,396.7,401.7,15.59,19.24,15.92,20.20,723.676,72.368,0.94,60.5,1.49,493
EBOOT CNC,TX-EBOOT,2026-03-12T13:23:14.187Z,397.7,395.5,402.7,15.20,18.84,16.80,20.26,687.176,68.718,0.86,68.0,1.99,457
SARA Mill,TX-SARA,2026-03-12T13:23:14.187Z,404.5,404.7,402.5,19.70,16.06,16.62,21.16,754.290,75.429,0.92,51.4,1.79,495
Compressor Array,D-003,2026-03-12T13:23:14.187Z,400.4,403.6,403.0,16.53,18.36,17.39,21.04,647.868,64.787,0.94,44.4,1.43,418
JMS Industrial,TX-JMS,2026-03-12T13:28:14.187Z,403.5,397.7,397.9,18.27,18.61,19.29,22.45,725.546,72.555,0.92,57.1,1.07,476
EBOOT CNC,TX-EBOOT,2026-03-12T13:28:14.187Z,402.1,400.8,395.5,19.06,16.28,19.68,21.97,689.007,68.901,0.91,51.4,2.03,409
SARA Mill,TX-SARA,2026-03-12T13:28:14.187Z,401.9,396.6,403.0,17.23,19.97,19.58,22.74,756.185,75.618,0.89,66.0,1.11,450
Compressor Array,D-003,2026-03-12T13:28:14.187Z,395.8,403.7,395.6,18.45,19.85,17.91,22.40,649.734,64.973,0.86,56.5,1.48,410
JMS Industrial,TX-JMS,2026-03-12T13:33:14.187Z,401.9,396.5,401.9,15.09,17.21,18.48,20.32,727.240,72.724,0.92,69.1,0.89,486
EBOOT CNC,TX-EBOOT,2026-03-12T13:33:14.187Z,401.9,398.0,395.7,17.38,19.51,15.59,20.92,690.750,69.075,0.90,41.1,1.71,461
SARA Mill,TX-SARA,2026-03-12T13:33:14.187Z,396.3,395.2,403.0,16.36,16.77,17.13,20.01,757.852,75.785,0.88,55.3,1.32,408
Compressor Array,D-003,2026-03-12T13:33:14.187Z,403.5,399.8,397.0,17.79,17.73,17.30,21.13,651.495,65.150,0.90,68.4,0.21,442
JMS Industrial,TX-JMS,2026-03-12T13:38:14.187Z,396.9,401.5,404.1,16.34,18.80,16.65,20.76,728.970,72.897,0.86,49.2,2.17,455
EBOOT CNC,TX-EBOOT,2026-03-12T13:38:14.187Z,397.9,396.7,396.9,18.41,19.68,16.95,21.86,692.572,69.257,0.94,41.1,0.76,402
